handle,num_posts,followers,following,created_at,is_recent_account,is_following_ratio_high,has_duplicate_posts
lmsypoets.bsky.social,1,477,237,2023-12-09T15:54:25.529Z,False,False,False
lapintinha.bsky.social,1,156,241,2024-04-08T01:32:51.022Z,False,False,False
alicetheplacebo.bsky.social,1,233,144,2024-08-31T12:48:53.901Z,False,False,False
jurajurandinho.bsky.social,1,181,102,2025-04-02T23:47:27.494Z,False,False,False
hskminsuga.bsky.social,1,389,261,2024-08-30T23:42:48.184Z,False,False,False
bsbagora.bsky.social,3,71,113,2024-09-12T12:51:24.209Z,False,False,False
cassiano-abreu.bsky.social,1,223,104,2024-09-13T23:01:13.107Z,False,False,False
celsoalv.bsky.social,2,179,156,2024-11-13T20:32:44.982Z,False,False,False
vacaroleandro.bsky.social,1,152,330,2024-09-01T03:01:39.999Z,False,False,False
leviandra.bsky.social,1,127,39,2024-08-31T00:43:17.494Z,False,False,False
estudioghibi.bsky.social,1,25,23,2024-08-30T20:29:39.339Z,False,False,False
ptnovogama.bsky.social,1,16,1,2024-09-26T03:02:17.811Z,False,False,False
letsmercurie.bsky.social,1,69,39,2024-08-30T20:36:22.940Z,False,False,False
vegetadebigode.bsky.social,1,352,203,2023-06-21T16:22:57.266Z,False,False,False
luizfernando.bsky.social,1,369,226,2023-04-19T03:12:39.469Z,False,False,False
terc34.bsky.social,1,616,407,2023-06-14T18:17:50.247Z,False,False,False
mrclmonteiro.online,1,1667,555,2023-04-21T02:03:03.882Z,False,False,False
tonio.bsky.social,1,280,145,2023-04-26T09:17:12.690Z,False,False,False
persephonemonstera.bsky.social,1,587,544,2023-07-27T15:19:32.651Z,False,False,False
livzinea.bsky.social,1,290,306,2024-08-29T23:52:44.121Z,False,False,False
paulatlima.bsky.social,1,83,129,2024-08-29T19:11:13.621Z,False,False,True
deboraliao.bsky.social,1,1510,1675,2023-08-30T17:18:58.156Z,False,False,False
itispaulo.bsky.social,1,1218,1007,2024-08-30T22:17:00.377Z,False,False,False
uberlandianoticias.bsky.social,1,198,1,2024-04-13T13:34:29.629Z,False,False,False
camiula.bsky.social,1,1492,448,2023-06-21T23:35:31.160Z,False,False,False
raphaap.bsky.social,1,128,160,2023-11-05T16:49:36.132Z,False,False,False
jen0shy.bsky.social,1,225,98,2024-09-02T14:48:27.103Z,False,False,False
larissaaminimona.bsky.social,1,930,1304,2023-07-01T18:20:03.015Z,False,False,False
jeon2seok.bsky.social,1,981,576,2023-07-28T21:46:39.309Z,False,False,False
dbelibio.bsky.social,1,70,61,2024-08-31T22:57:26.505Z,False,False,False
akydiscos.bsky.social,1,187,136,2023-07-24T20:27:08.166Z,False,False,False
msfbrasil.bsky.social,1,266,1,2024-09-03T18:30:54.298Z,False,False,False
wisevis.com,1,1922,631,2023-08-13T22:20:25.228Z,False,False,False
lalimols.bsky.social,1,1083,706,2023-05-11T21:45:16.898Z,False,False,False
teodoroo.bsky.social,2,268,126,2023-07-23T22:22:16.928Z,False,False,False
comunabissexual.bsky.social,2,216,141,2023-07-03T15:32:30.556Z,False,False,False
folkloretrack6.bsky.social,1,75,75,2024-04-08T19:03:11.764Z,False,False,False
str4ngechild.bsky.social,1,108,53,2024-09-05T13:25:15.132Z,False,False,False
vacilaura.bsky.social,1,926,455,2023-05-09T21:36:27.724Z,False,False,False
joannamaciel.com,1,5560,2512,2023-04-21T18:08:07.926Z,False,False,False
moraeslaercio.bsky.social,1,10,3,2024-09-03T00:19:34.603Z,False,False,False
ronaldolemos.bsky.social,1,3009,374,2023-05-11T01:18:32.626Z,False,False,False
mauhoushoujo.bsky.social,7,1252,574,2023-05-27T00:48:37.751Z,False,False,True
kaliagame.com,1,1094,296,2023-10-08T23:33:18.897Z,False,False,False
chico13davila.bsky.social,1,714,427,2024-04-10T00:50:51.076Z,False,False,False
murilodefant.bsky.social,1,115,176,2024-04-12T17:05:40.978Z,False,False,False
itair.bsky.social,1,3189,3672,2024-04-10T12:30:45.271Z,False,False,False
anakoe.bsky.social,1,4820,1990,2023-07-01T19:49:14.646Z,False,False,False
cathyheathcliff.bsky.social,1,3,3,2024-09-11T02:36:30.824Z,False,False,False
alvany.bsky.social,1,233,282,2024-09-01T18:57:13.597Z,False,False,False
sandymarry.bsky.social,1,1305,741,2024-04-17T14:30:51.797Z,False,False,False
mossdeb.bsky.social,1,758,864,2024-11-16T15:59:28.579Z,False,False,False
escutaaciencia.bsky.social,1,6368,133,2023-04-30T18:37:01.973Z,False,False,False
insammynia.bsky.social,1,345,293,2023-07-03T12:24:03.700Z,False,False,False
moithaynara.bsky.social,1,182,409,2024-08-29T00:17:29.622Z,False,False,False
carollo.bsky.social,1,132,334,2023-09-13T00:43:30.908Z,False,False,False
agendadopoder.bsky.social,2,81,18,2024-09-01T13:54:49.905Z,False,False,False
remuly.bsky.social,1,4184,429,2023-07-01T17:56:10.969Z,False,False,False
latindonoquintal.bsky.social,1,2247,494,2023-07-03T13:55:13.316Z,False,False,False
paranoiadelira.bsky.social,1,281,904,2024-09-01T00:44:31.297Z,False,False,False
tomfoolerywithu.bsky.social,1,30,68,2024-09-04T06:53:34.633Z,False,False,False
borboletas.bsky.social,1,786,921,2024-04-11T11:23:36.877Z,False,False,False
lorenagbarberia.bsky.social,1,4742,1760,2024-02-03T09:11:52.859Z,False,False,False
fcastinheira.bsky.social,1,130,128,2023-11-19T16:36:30.744Z,False,False,False
chicoam.bsky.social,1,137,41,2024-04-08T18:41:50.347Z,False,False,False
softpunk.bsky.social,3,1028,333,2023-12-13T18:01:55.378Z,False,False,False
filhadexango.bsky.social,1,908,1324,2023-12-01T08:37:49.172Z,False,False,False
feral.bsky.social,1,2146,1273,2023-04-17T16:42:11.849Z,False,False,False
souafcavia.bsky.social,1,42,43,2024-08-31T03:11:18.101Z,False,False,False
katz22.bsky.social,1,2311,3812,2024-08-31T16:38:25.905Z,False,False,False
marinhoramone.bsky.social,1,41,48,2024-08-31T15:09:48.397Z,False,False,False
porrafaela.bsky.social,1,112,109,2023-08-12T23:55:49.671Z,False,False,False
mrnj.bsky.social,1,42,48,2023-06-24T17:34:47.189Z,False,False,True
akalouise.bsky.social,1,511,617,2024-04-08T00:19:33.350Z,False,False,False
cassiej.bsky.social,1,372,208,2023-08-30T02:40:57.563Z,False,False,False
mandyroldan.bsky.social,2,243,138,2023-05-19T22:48:01.108Z,False,False,False
juhflb.bsky.social,1,132,283,2024-04-07T01:11:21.321Z,False,False,False
camilanavarro.bsky.social,1,77,58,2023-06-22T00:50:32.121Z,False,False,False
thenicestevil.bsky.social,1,478,191,2024-09-02T20:43:50.297Z,False,False,False
ojuara87.bsky.social,1,379,444,2024-04-09T16:10:14.227Z,False,False,False
pedroscomparin.bsky.social,1,12065,271,2023-05-10T12:44:30.227Z,False,False,False
brenomatos89.bsky.social,1,235,165,2024-09-07T23:12:18.219Z,False,False,False
namjooniejk.bsky.social,1,311,160,2024-09-05T01:26:48.144Z,False,False,False
wilkermjmudo.bsky.social,1,139,128,2024-10-05T19:16:54.505Z,False,False,False
iamkaique.bsky.social,1,437,408,2023-07-03T04:38:53.124Z,False,False,False
thamisr.bsky.social,1,20,45,2024-08-31T17:07:27.010Z,False,False,False
ritassantos.bsky.social,1,342,353,2023-08-04T19:44:56.659Z,False,False,False
hataics.bsky.social,3,938,901,2024-08-31T01:07:55.931Z,False,False,False
sindromedeburno.bsky.social,1,2039,238,2024-08-29T20:57:04.223Z,False,False,False
rezoka.bsky.social,1,1534,119,2023-07-01T18:37:25.960Z,False,False,False
povtecnicos.bsky.social,1,240,60,2024-08-31T13:53:32.397Z,False,False,False
andre.linha10.com.br,8,5221,4992,2024-04-10T10:23:24.506Z,False,False,True
an-derson.bsky.social,1,47,78,2024-08-30T22:32:18.885Z,False,False,False
sybylla.momentumsaga.com,1,2995,169,2023-07-04T01:30:56.510Z,False,False,False
flordodeserto.bsky.social,1,582,596,2023-11-06T22:37:53.114Z,False,False,False
sandrabsky.bsky.social,1,392,131,2024-08-18T01:18:01.386Z,False,False,False
luislz13.bsky.social,1,3499,3113,2024-04-16T12:59:57.225Z,False,False,False
pyukumusou.bsky.social,2,112,304,2023-07-25T21:08:35.183Z,False,False,False
panwannabe.bsky.social,1,436,297,2023-07-01T16:28:53.671Z,False,False,False
joanadarcmaconha.bsky.social,1,642,718,2024-08-31T01:27:34.631Z,False,False,False
princessbarbabela.bsky.social,1,379,415,2024-08-31T19:08:22.905Z,False,False,False
4rtemio.bsky.social,1,183,163,2023-09-11T16:56:49.789Z,False,False,False
niobiium.bsky.social,1,828,698,2024-08-31T21:17:52.003Z,False,False,False
crisalucard.bsky.social,1,434,192,2023-07-01T18:42:42.004Z,False,False,False
xerloqui.bsky.social,1,247,654,2024-04-08T08:56:12.531Z,False,False,False
oliveiranalu.bsky.social,1,101,194,2023-06-27T17:21:41.211Z,False,False,False
hellomoraes.bsky.social,1,47,26,2024-12-28T19:08:58.243Z,False,False,False
lotusstorm31.bsky.social,1,399,268,2024-08-31T04:40:43.799Z,False,False,False
corifeu.bsky.social,1,2095,1349,2023-04-14T02:24:53.331Z,False,False,False
zidaniilo.bsky.social,1,313,607,2023-07-03T11:25:25.977Z,False,False,False
5021wolf.bsky.social,1,123,61,2024-09-03T16:48:26.803Z,False,False,False
alinemsoares.bsky.social,2,1825,2707,2024-04-07T14:15:02.330Z,False,False,False
sapataocomunista.bsky.social,1,167,50,2024-08-30T21:10:15.044Z,False,False,False
bpedrassani.bsky.social,2,290,537,2023-07-18T01:05:20.783Z,False,False,False
rogeriorocker.bsky.social,1,506,445,2023-07-07T21:46:10.577Z,False,False,False
pedlowma.bsky.social,1,18,4,2024-04-11T11:28:40.713Z,False,False,False
magolaplace.bsky.social,1,8,15,2024-08-31T18:56:09.896Z,False,False,False
danizzada.bsky.social,1,256,165,2024-09-08T08:16:19.019Z,False,False,False
edloves.bsky.social,1,76,100,2024-08-31T16:08:36.404Z,False,False,False
arsulanascimento.bsky.social,1,515,419,2024-04-14T23:57:31.576Z,False,False,False
springtsuki.bsky.social,1,48,40,2023-07-10T20:16:10.388Z,False,False,False
gracacampos.bsky.social,1,1921,2073,2024-08-31T16:04:43.406Z,False,False,False
guitarras.bsky.social,1,214,359,2023-07-08T14:12:25.767Z,False,False,False
linguadeprata.bsky.social,1,18,31,2025-02-17T16:06:29.544Z,False,False,False
danoninho15.bsky.social,1,10,9,2024-09-01T13:12:01.998Z,False,False,False
wgdesires.bsky.social,1,230,118,2024-09-02T20:58:45.997Z,False,False,False
jajajakakakahahah.bsky.social,1,486,387,2024-09-01T19:22:30.799Z,False,False,False
leidk.bsky.social,1,92,38,2023-06-05T20:06:46.318Z,False,False,False
layneeluci666.bsky.social,1,458,290,2024-08-29T23:29:35.321Z,False,False,False
beto1berto.bsky.social,2,4275,4612,2024-04-09T22:59:22.543Z,False,False,False
marcita.bsky.social,1,317,243,2024-01-04T14:40:28.623Z,False,False,False
urbsmagna.bsky.social,2,420,132,2024-04-11T12:41:22.015Z,False,False,False
mo79lp.bsky.social,1,14,52,2025-04-13T22:26:36.873Z,False,False,False
beabeabea.bsky.social,1,1262,250,2023-09-08T13:57:25.779Z,False,False,False
bygu.bsky.social,1,162,184,2024-11-20T14:13:26.870Z,False,False,False
ligiax.bsky.social,1,129,282,2023-07-09T22:02:42.475Z,False,False,False
srageopravc.bsky.social,1,288,147,2023-07-07T00:29:43.943Z,False,False,False
dswitcher.bsky.social,1,474,444,2023-07-18T16:23:36.768Z,False,False,False
venusasaboy.bsky.social,2,1310,957,2023-06-28T14:01:10.495Z,False,False,False
vivianemotosserra.bsky.social,1,1143,288,2025-01-15T14:32:56.643Z,False,False,False
carlosfestrella.bsky.social,1,280,230,2023-09-05T16:25:23.250Z,False,False,False
greenxdwight.bsky.social,1,935,343,2024-08-29T20:25:44.523Z,False,False,False
roddd.bsky.social,1,433,183,2023-05-25T00:59:32.790Z,False,False,False
noticiasfortalce.bsky.social,1,46,1,2024-04-12T10:53:10.168Z,False,False,False
maldi.bsky.social,1,68,60,2023-12-24T17:52:44.588Z,False,False,False
sedeugrb.bsky.social,1,232,663,2024-09-04T16:36:56.237Z,False,False,False
jumorlima.bsky.social,1,78,117,2023-08-08T23:50:53.012Z,False,False,False
chiceluh.bsky.social,1,81,367,2024-10-21T17:34:13.311Z,False,False,False
mrapaz.bsky.social,1,790,759,2024-04-12T10:38:48.546Z,False,False,False
annajuvieira.bsky.social,1,208,110,2024-08-29T17:28:01.321Z,False,False,False
bgsimoes.bsky.social,1,241,336,2023-07-01T19:04:57.468Z,False,False,False
gabrielsimoes.bsky.social,2,936,1083,2023-04-20T19:44:56.641Z,False,False,False
leandrocaetanoaoki.bsky.social,1,298,500,2024-04-09T11:20:07.598Z,False,False,False
ecolombari.bsky.social,1,1104,276,2023-06-09T21:44:06.733Z,False,False,False
o-gini.bsky.social,1,272,1177,2025-01-07T17:35:11.243Z,False,False,False
dpaxorales.bsky.social,1,739,385,2023-06-15T21:27:22.960Z,False,False,False
quirol.bsky.social,1,109,143,2024-08-31T12:38:46.202Z,False,False,False
doutoraabobrinha.bsky.social,1,2598,2267,2024-08-29T22:00:51.024Z,False,False,False
kaiqueh.bsky.social,1,182,137,2023-05-31T11:59:26.254Z,False,False,False
volanteamarelo.bsky.social,1,90,91,2024-08-29T04:36:36.320Z,False,False,False
strangersapphic.bsky.social,1,2084,1159,2024-08-31T18:12:31.305Z,False,False,False
linpjs.bsky.social,2,9229,991,2023-05-04T19:34:22.464Z,False,False,False
alexsaueressig.bsky.social,1,38,42,2025-01-26T00:04:29.842Z,False,False,False
bbokielixie.bsky.social,1,790,283,2024-08-30T01:43:25.724Z,False,False,False
profesergiogadini.bsky.social,1,580,561,2024-09-04T03:29:57.601Z,False,False,False
julianasavada.bsky.social,1,61,188,2024-09-09T18:05:48.021Z,False,False,False
tiobarnabe.bsky.social,1,676,509,2024-04-12T21:48:07.039Z,False,False,False
gird.bsky.social,1,350,379,2024-04-10T01:20:58.813Z,False,False,False
gui-3ds.bsky.social,1,140,124,2024-09-06T11:07:29.323Z,False,False,False
inhanca.bsky.social,1,38,17,2025-03-18T20:59:29.446Z,False,False,True
vickychu.bsky.social,1,151,147,2024-09-01T10:30:09.802Z,False,False,False
vampiranhaa.bsky.social,1,94,59,2025-01-25T15:20:44.244Z,False,False,False
untult.bsky.social,1,446,96,2024-05-20T15:05:59.759Z,False,False,False
enop.bsky.social,1,19347,710236,2024-09-11T02:51:05.925Z,False,True,False
carlos08704642.bsky.social,1,3283,2964,2024-04-09T11:04:50.505Z,False,False,False
greendevl.bsky.social,1,50,53,2024-09-22T01:54:30.205Z,False,False,False
8runa.bsky.social,1,36,30,2024-09-01T13:48:47.497Z,False,False,False
abrazilianman.bsky.social,1,1251,1873,2023-08-09T02:59:46.684Z,False,False,False
talia10.bsky.social,1,501,267,2024-04-12T15:14:05.159Z,False,False,False
dyran.art.br,1,1668,432,2024-09-01T21:59:53.301Z,False,False,False
rntoae.bsky.social,1,155,180,2023-07-13T19:21:11.424Z,False,False,False
nascimentos.bsky.social,1,53,38,2024-08-31T11:54:41.003Z,False,False,False
urbano.bsky.social,2,248,243,2023-05-10T12:13:03.126Z,False,False,False
revolqueen.bsky.social,1,514,532,2023-09-19T13:18:41.513Z,False,False,False
sylvester-a.bsky.social,1,665,1850,2024-11-17T00:35:21.031Z,False,False,False
aphelionn.bsky.social,1,599,411,2024-08-30T21:03:25.041Z,False,False,False
vansanouz.bsky.social,1,1986,754,2024-07-23T21:18:41.275Z,False,False,False
glauciats.bsky.social,2,882,425,2024-04-10T20:35:18.489Z,False,False,False
eltongeo.bsky.social,1,1203,634,2024-08-31T23:51:59.699Z,False,False,False
carolinamaria.bsky.social,1,858,372,2023-07-31T20:52:51.773Z,False,False,False
ciebr.bsky.social,1,1,13,2025-03-15T16:16:56.541Z,False,True,False
leandrocfg.bsky.social,1,35,84,2024-09-07T17:23:55.526Z,False,False,False
morcegonis.bsky.social,2,311,691,2023-07-03T03:39:45.526Z,False,False,False
deltamachine.bsky.social,1,174,133,2023-07-24T17:46:06.309Z,False,False,False
leticiatorres.bsky.social,1,284,94,2024-04-12T22:20:59.831Z,False,False,False
roteflagge.bsky.social,1,1358,1989,2023-07-28T22:13:00.458Z,False,False,False
ntwkeith.bsky.social,2,98,116,2025-03-21T06:01:54.841Z,False,False,False
emmerits.bsky.social,1,21,110,2024-09-04T16:04:17.232Z,False,False,False
mfatimabranco.bsky.social,1,422,306,2024-08-31T15:17:44.097Z,False,False,False
carrascosanto.bsky.social,1,257,747,2023-07-01T19:39:30.577Z,False,False,False
duterv.bsky.social,1,3674,5081,2024-08-30T09:44:28.033Z,False,False,False
thairw.bsky.social,1,2011,369,2023-07-31T14:57:23.288Z,False,False,False
xexela.bsky.social,1,265,147,2024-08-30T22:07:42.782Z,False,False,False
niskki.bsky.social,1,199,236,2023-07-05T00:46:01.319Z,False,False,False
lionesslannister.bsky.social,1,823,617,2024-04-07T23:02:17.264Z,False,False,False
nevascaetenah.bsky.social,1,651,802,2025-01-10T16:59:17.445Z,False,False,False
escrevenalia.bsky.social,1,187,267,2024-09-12T20:46:44.013Z,False,False,False
juliooli.bsky.social,1,864,1194,2024-09-02T18:22:36.602Z,False,False,False
feliperod.bsky.social,1,106,95,2023-08-22T20:59:15.497Z,False,False,False
giordaa.bsky.social,1,172,208,2024-09-26T20:43:03.711Z,False,False,False
phoshousekii.bsky.social,2,193,371,2024-09-01T01:24:31.496Z,False,False,False
yallyson.bsky.social,1,563,1006,2023-06-27T17:16:08.440Z,False,False,False
miguel-pinturinhas.bsky.social,1,1455,2843,2024-08-30T17:37:43.335Z,False,False,False
luizccardosoblue.bsky.social,1,1656,2409,2024-04-12T16:39:57.173Z,False,False,False
jinmins.bsky.social,3,948,431,2024-08-29T20:30:20.720Z,False,False,False
anayllop.bsky.social,1,35,38,2024-08-30T20:43:45.221Z,False,False,False
quadrinhosazedos.bsky.social,1,2315,811,2023-07-03T09:18:56.600Z,False,False,False
marinapalafitas.bsky.social,1,19,16,2024-08-31T05:17:13.401Z,False,False,False
humanpuppet.bsky.social,1,27,20,2024-09-02T02:00:21.301Z,False,False,False
rflfs.bsky.social,1,343,233,2023-05-17T19:24:53.948Z,False,False,False
madbatmaddy.bsky.social,1,554,201,2023-09-04T03:07:35.067Z,False,False,False
vinhoamargo.bsky.social,1,198,417,2024-02-06T19:49:26.900Z,False,False,False
jagarorkan.bsky.social,1,91,78,2023-07-01T18:29:31.024Z,False,False,False
finalboyyy.bsky.social,1,204,331,2023-09-08T10:10:40.341Z,False,False,False
renatak.bsky.social,1,222,383,2023-05-28T23:25:20.774Z,False,False,False
babinovaes.bsky.social,1,93,27,2023-05-23T15:15:41.774Z,False,False,False
alxngrnj.bsky.social,1,149,135,2023-07-03T18:44:04.321Z,False,False,False
binka.bsky.social,1,244,237,2023-07-24T23:15:34.749Z,False,False,False
liunarduss.bsky.social,1,732,1167,2023-06-06T04:14:35.480Z,False,False,False
caio.social,1,329,332,2023-04-15T05:38:23.867Z,False,False,False
ghgs.bsky.social,1,73,167,2024-08-31T13:24:23.097Z,False,False,False
lesbonilda.bsky.social,1,230,105,2024-09-01T22:36:31.602Z,False,False,False
gabekn.bsky.social,1,2638,1628,2023-04-20T14:54:02.462Z,False,False,False
halines.bsky.social,1,192,272,2023-06-22T18:53:18.261Z,False,False,False
myoui.bsky.social,1,81,70,2023-07-03T14:43:38.787Z,False,False,False
revistaazmina.bsky.social,2,6421,196,2024-09-05T14:48:27.737Z,False,False,False
julios.work,1,1030,581,2024-09-02T15:22:34.004Z,False,False,False
lubashivaya.bsky.social,1,102,11,2024-04-11T16:51:52.875Z,False,False,False
paulopadilha.bsky.social,1,609,197,2023-09-09T01:04:59.028Z,False,False,False
helenafeirante.bsky.social,1,30,55,2024-09-01T13:38:02.203Z,False,False,False
notmaraisa.bsky.social,1,356,142,2024-09-04T19:28:58.535Z,False,False,False
juridicogg10.bsky.social,2,1806,562,2024-08-29T11:45:19.521Z,False,False,False
milanaocamila.bsky.social,1,400,484,2024-09-03T03:19:45.100Z,False,False,False
sandrabuarque.bsky.social,2,94,160,2023-06-08T00:18:23.470Z,False,False,False
giovanimm.bsky.social,1,173,190,2023-09-13T00:33:03.890Z,False,False,False
pontovianna.bsky.social,1,287,256,2023-07-12T01:57:06.860Z,False,False,False
felipinha.bsky.social,1,1091,727,2023-07-12T18:40:35.527Z,False,False,False
luisagraup.bsky.social,1,261,94,2024-08-30T22:30:25.080Z,False,False,False
vitordill.bsky.social,1,78,70,2023-05-07T02:46:29.689Z,False,False,False
meowricles.bsky.social,1,126,171,2023-09-12T09:56:01.290Z,False,False,False
piraaat.bsky.social,1,349,457,2024-09-01T02:30:01.203Z,False,False,False
carolinamuller.bsky.social,1,89,154,2024-08-31T01:55:31.648Z,False,False,False
