index,clean_text
976,tomei reforço vacina covid pafaizer continua judiando viu reclamando
977,brasil boletim covid19 data 30 08 2025 terça n infectados 39 316 640 n mortos 716 622 400 casos 6 mortes 24h doses aplicadas vacina 500 523 555 via bsky social bsky app profile cont fonte sec saúde estados
978,crimes organização criminosa armada tentativa abolição violenta estado democrático direito golpe estado dano qualificado patrimônio união deterioração patrimônio tombado associação criminosa lavagem dinheiro apropriação bens públicos fraude cartão vacina
979,verdadeiro desde janeiro correto pra história alguma coisa relacionada falta vacina
980,ressentido ter tomado vacina nao ter cicatriz
981,volta pior vacina pra todo mundo sp informação consegui ms diz vacinas disponíveis crianças 6 meses 4 anos gestantes pessoas 60 anos além situações especiais www gov br saude pt br g1 globo rs rio grand
982,lembrou vá niki minaj falando primo tomou vacina covid inchou bolas vai pra pqp
983,jantando comendo hambúrguer hormônios vacina autismo dia acessando internet 5g q abaixa testosterona assistindo desenho animado controle mente infantil pra fazer crianças transgênicas viadas
984,tapioca tá cartão vacina completinho primeira vez vida antigos donos nunca deram vacina sequer nessa gata
985,acho bonitinha marquinha bcg parece vacina arrombou braço
986,tanta coisa pra fazer amanhã tomar segunda dose vacina cortar cabelo ir academia ir cinema aproveitar promoção 10 reais
987,países incivilizados vacina opcional todo mundo pega piolho giardia verme todo ano
988,tb nao vacina tá lá bonitinha carteirinha
989,cade vacina plano nacional pra todo mundo hein bsky social g1 globo rs rio grand
990,porto alegre deve ter vacina neh sebastião melo pouco lixando população querido net poderia agir junto bsky social
991,absurdo ter vacina todos
992,amigo vcs tm q deu block pq xingava nísia podia vir aqui ver q xingo falta respeito pessoas tanto faz bsky social bsky social queria respeito ciência pessoas vacina
993,crianças 5 anos vacinação covid dia devem esperar cinquenta cinco anos reforço últimos anos tomei vacina influenza covid tomei febre amarela sarampo caxumba rubéola difteria tétano covid pra mim 2039
994,ver anti vacina morrendo chagas mano chagas doença praticamente erradicada brasil eua câncer mundo
995,vai lindo ver anti vacina morrendo chagas mano doença praticamente erradicada brasil eua câncer mndo
996,ódio q disso mulher queria tanto tomar vacina atualizada gente precisa movimentar nesse sentido cobrar
997,todo dia agradeço ter asma pra tomar vacina fraca então n deixar falta ar frequência
998,globo covid cresce número casos graves brasil veja pode tomar vacina oglobo globo saude notici
999,entendeu referência esqueça tomar vacina covid
1000,boletim atualizado covid19 brasil fonte sec saúde estados data 01 09 2025 n infectados 39 317 246 n mortos 716 628 306 casos 4 mortes 24h doses aplicadas vacina 500 523 911
1001,agora certeza sintomas covid virulenta tô duas semanas vias respiratórias zoadas vacinação última dose vacina contra covid dois anos maio 2023
1002,tal falassem pro padilha povo brasileiro negacionista quer tomar vacina covid
1003,ai meodeos subindo casos covid grave governo libera vacina pra todo mundo calma gente anvisa negacionista monitorando variação casos segue recomendações oms
1004,vacina atualizada contra covid toda população oi bsky social vacina deve oferecida todos
1005,gov br podia menos fingir preocupa saúde pessoas covid pode grave pode deixar sequelas vacina todos reduz drasticamente sequelas número casos ar limpo máscaras
1006,cresce número casos graves bsky social compra vacina todos faz campanha explicando sobre vacina precisa ter doses semestrais idealmente anuais minimamente todos fala máscaras limpar ar
1007,rio janeiro ceará amazonas novo paraíba casos graves covid cade bsky social distribuindo vacina população cade campanha cade vacina
1008,agora finalmente vai ter verba pra pesquisa pra vacina contra chagas
1009,enrolando meses pra tomar vacina gripe tomei hoje porque vou pra paulo semana sempre fico gripado lá vacina demora 15 dias pra fazer efeito
1010,globo covid cresce número casos graves brasil veja pode tomar vacina oglobo globo saude notici
1011,quer palavra consolo parecida q disse pessoas morrendo pq bandido comprou vacina
1012,tomei vacina gripe direitinho hj tô podre trabalhando máscara tudo
1013,tomei vacina ano bem tenso acordei dor garganta peguei resfriado daqueles faz uns meses
1014,tudo pegando gripe tomaram vacina
1015,cada vez lembro massa população simplesmente pode tomar vacina covid sobe ódio absurdo
1016,paulo cheguei morar bh época terceira dose vacina covid voltei pra terra padarias postos combustível
1017,brasileiros gestantes idosos façam parte grupos prioritários recomendação vacinação quero vacina atualizada contra covid posso vacinada
1018,pílulas diárias rede einstein vai assumir três hospitais sp nova flotilha rumo gaza ativistas msp parceria brasil méxico fapesp vacina herpes zóster nusinersena fabricada brasil outraspalavras net outrasaude t
1019,notícia globo covid cresce número casos graves brasil veja pode tomar vacina link paywall
1020,hj vai ter vacina choradeira vai
1021,saco odeio vir médico pq sempre dá vontade chorar ainda vou ter tomar vacina tava preparada
1022,gripe piorou durante madrugada reação vacina
1023,confiança vacina contra covid 19 variou acordo país origem
1024,pior eleitor deve ter gostado dessa promessa brasil vive epidemia ignorância causada anos decadência ensino público esquerda precisa arrumar vacina
1025,agora ir mendigar vacina tétano médico br chegar postinho
1026,vacina contra hpv importante pode prevenir alguns tipos câncer vacinas salvam vidas
1027,ouvir mãe atípica q vacina causa autismo acabou dia oito manhã
1028,pagando preço ter enrolado tomar vacina gripe tomem vacina nóia
1029,dizem pet trump rosnou ferozmente quiseram aplicar vacina anti rábica bolsonaronapapuda
1030,vacina sim atenção rio janeiro
1031,notícia vacina
1032,brasil boletim covid19 data 27 08 2025 quarta n infectados 39 316 240 n mortos 716 618 302 casos 3 mortes 24h doses aplicadas vacina 500 523 101 via bsky social bsky app profile cont fonte sec saúde estados
1033,fomo q todo setembro amarelo posso pegar febre amarela pq tomei vacina
1034,acho engraçada relação sociedade remédios pq remédio eficaz tipo vacina existe desconfiança contra comprovação científica povo consome médicos começam ganhar dinheiro fabricantes pra empurrar receitas
1035,vacinas contra sarampo meningite fundamentais vacina sim
1036,completei ano última vacina covid renovar renova né
1037,cunhada mal ar vacina morreu enquanto imitava pessoas falta ar
1038,sobre tarifaço distribuidora aviação vacina etc
1039,tomei vacina gripe ontem hoje tá sendo dia reações delícias sono alergias coriza gosto assim sinal tá funcionando kkkk viva domingo
1040,fazendo carinho marca vacina bcg braço desculpe lá pra proteger
1041,vacina contra desinformação funciona teste sobre eleições estratégia reduz chances pessoas continuarem acreditando teorias conspiração estudo feito brasil eua efeito positivo maior grupos radicais bsky social archive ph mvefa
1042,aceitamos ter vacina pra todos
1043,pessoas eua deus vamos ficar vacina covid brasileira país vacina covid existe pro público geral desde 2023 pra preocupar né cerca 1 população testada podemos certeza dizer covid problema ironia
1044,boletim atualizado covid19 brasil fonte sec saúde estados data 31 08 2025 n infectados 39 316 940 n mortos 716 624 300 casos 2 mortes 24h doses aplicadas vacina 500 523 555
1045,odeio bostonaro pois perdi irmã zenilca dois sobrinhos filhos policiais corpo bombeiros mg várias vezes posto tomar vacina
1046,contra vacina querer população morra kennedy desmiolado envergonha nome nação mundo
1047,imagino quantas mulheres salvas passado existisse vacina
1048,vacina contra hpv essencial www correiobraziliense br opiniao 2025
1049,deus livre frescura única coisa gente pediu pra esperar vacina dois meses protege monte doença gripe manu pegou mim pq peguei maternidade puta susto 2s vida
1050,vacina contra hpv medida essencial brasil meta eliminar câncer colo útero problema saúde pública trata esforço coletivo enfrentamento doença cada ano registra 630 mil casos novos mundo
1051,astrologia aguardando colunistas terra plana negacionistas vacina científico dá pra colocar previsão tempo cortesia cacique cobra coral amor deus pleno 2025 tipo fantasia ainda espaço jornais grande circulação
1052,the infant s mother had not been vaccinated bebê morreu coqueluche povo anti vacina pró morte vacinas existem proteger doenças potencialmente fatais animais trazendo volta doenças quase extintas
1053,papo sério interage animais selvagens principalmente mamíferos podemos passar doenças pra podem passar pra melhor hipóteses vc mordido tomar umas doses vacina antirrábica pior nova pandemia fazer enxotar fugir
1054,brasil boletim covid19 data 26 08 2025 terça n infectados 39 315 938 n mortos 716 615 300 casos 5 mortes 24h doses aplicadas vacina 500 522 989 via bsky social bsky app profile cont fonte sec saúde estados
1055,dose vacina contra vsr eficaz proteger idosos contra hospitalizações 2 anos oglobo globo saude notici
1056,vacina contra herpes zoster ligada risco 18 menor infarto avc pra adultos jovens sabe liberam sus pra nois
1057,revolução saúde vacina universal contra cancro promete eliminar tumores resistentes mudar vidas vacina universal contra cancro esperança brilhante horizonte mundo medicina alvoroço nova pesquisa pode ter descoberto caminho vacina universal contra
1058,vacinem crianças contra poliomielite vacina sim
1059,pandemia cada dia jornal cultura pesadelo bancada gonzalo vecina roxana richtmann arnaldo lichestestein dando dimensão tragédia ciência lembro vacina 40 ainda remota previsão anos bozo tv todo dia cultura uol br videos 73929
1060,tigre fará exame apesar dois terem acesso rua gato entrou jardim zefinho frajola resolveu virar rambo final arranca rabo focinho sangrando bom agora tô rezando pra ganhado fiv nessa pra felv vacina
1061,hoje acordei cedo ir médico fiz tanta tanta tanta coisa q vacina febre amarela tomei novo porq tomei 2019 caceta posto reportou ñ consigo gerar civp porque aparece cpf
1062,aí avisam amiga mãe toda chapéu alumínio queria tomar vacina gripe agora tá pneumonia
1063,pra pode ver vacina oferece braço
1064,pesquisa sugere vacina zóster previne doenças coração
1065,fiocruz comprova eficácia vacina dengue adolescentes agenciabrasil ebc br radioagencia
1066,indo tomar vacina contra raiva kkk
1067,negando vacina desgoverno lixo humano matou boa parte 1 5 milhão d brasileiros vitimados covid sopesando subnotificação pec impunidade pecdaimpunidade pec blindagem pecdablindagem pec bandidagem pecdabandidagem 3 3
